Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindSpeed9am;Humidity9am;Pressure9am;Pressure3pm
07.06.2011;BadgerysCreek;0.8;14.4;0;;;WNW;33;NW;2;98;1017.8;1013.5
08.06.2011;BadgerysCreek;3.2;13.5;0;;;WSW;54;W;13;53;1015.6;1013.3
09.06.2011;BadgerysCreek;3.8;16.6;0.4;;;WSW;46;WSW;17;55;1014.1;1011.9
10.06.2011;BadgerysCreek;6.7;16.6;0;;;WSW;43;SW;19;54;1016.3;1017.4
11.06.2011;BadgerysCreek;6.6;16.1;0;;;S;39;SW;19;68;1025;1024.8
12.06.2011;BadgerysCreek;9.8;16.1;0.8;;;S;46;SW;15;84;1026.1;1023.7
13.06.2011;BadgerysCreek;9.4;13.9;0;;;SSE;31;SW;13;79;1024.7;1022.2
14.06.2011;BadgerysCreek;10.7;15.3;8.8;;;SSW;41;SSW;19;86;1022.1;1020.9
15.06.2011;BadgerysCreek;10.8;16.8;7.8;;;SSE;48;SSW;15;80;1024;1022.2
16.06.2011;BadgerysCreek;11;17.5;7.2;;;S;24;SW;15;82;1022;1016.9
17.06.2011;BadgerysCreek;3.1;17.6;0;;;WSW;59;N;4;99;1008.3;1006.4
18.06.2011;BadgerysCreek;6;17.5;0;;;WSW;54;WNW;7;56;1012;1010.6
19.06.2011;BadgerysCreek;1.9;18.7;0;;;SW;20;;0;87;1016.6;1014.1
20.06.2011;BadgerysCreek;1.8;19.1;0;;;WNW;37;NNE;4;88;1015.7;1012.3
21.06.2011;BadgerysCreek;6.6;20.5;0;;;WSW;63;N;17;71;1004.4;1003.2
22.06.2011;BadgerysCreek;2.9;15.8;0;;;W;52;SE;4;64;1011;1011
23.06.2011;BadgerysCreek;2.4;19.4;0;;;WSW;37;NNW;4;75;1016.7;1017.6
24.06.2011;BadgerysCreek;0.8;17.7;0;;;W;22;NNE;2;90;1026.7;1024.6
25.06.2011;BadgerysCreek;2.3;18.6;0;;;NNE;17;W;2;100;1031.4;1027.9
26.06.2011;BadgerysCreek;-0.4;19.4;0.2;;;NNE;11;;0;100;1026.9;1023.2
27.06.2011;BadgerysCreek;0.5;19;0.2;;;SW;22;SE;2;99;1028.3;1027.2
28.06.2011;BadgerysCreek;6.7;18.7;0;;;SSW;24;SW;11;92;1034.8;1032.8
29.06.2011;BadgerysCreek;9.2;16.3;0;;;SSW;35;SSW;15;74;1037.4;1036.4
30.06.2011;BadgerysCreek;8.9;16.3;2.8;;;SE;22;WSW;6;93;1038.2;1035
01.07.2011;BadgerysCreek;9.1;18.3;0.2;;;SW;22;SW;11;94;1032.2;1028.1
02.07.2011;BadgerysCreek;8.9;18.1;0.6;;;NNE;22;NNW;2;86;1026.9;1022.4
03.07.2011;BadgerysCreek;1.9;19.5;0;;;NNE;31;W;2;100;1022.3;1016.9
04.07.2011;BadgerysCreek;6.8;20.6;0;;;NW;48;N;17;68;1014.2;1010.1
05.07.2011;BadgerysCreek;11.5;16.6;0;;;WNW;63;W;20;43;1009.9;1005
06.07.2011;BadgerysCreek;5.6;16.9;0;;;WNW;57;NNW;11;48;1010;1007.5
07.07.2011;BadgerysCreek;10.9;16.4;0;;;W;61;W;31;50;1008.9;1014.3
08.07.2011;BadgerysCreek;-1.4;17.2;0;;;;;N;4;81;1022.6;1018.2
09.07.2011;BadgerysCreek;1.9;16.6;0;;;WSW;37;NNW;4;66;1019.6;1016.2
10.07.2011;BadgerysCreek;-0.6;16.1;0;;;WNW;46;W;26;49;1015.5;1010.6
11.07.2011;BadgerysCreek;4.3;17.3;0;;;W;35;W;7;48;1018.1;1018.1
12.07.2011;BadgerysCreek;-1.7;17.9;0;;;N;19;N;6;84;1022.6;1017.9
13.07.2011;BadgerysCreek;4.7;11.3;0;;;WSW;28;WSW;9;86;1019.2;1017.3
14.07.2011;BadgerysCreek;3;14.8;0;;;S;41;SSE;4;73;1026.2;1027.4
15.07.2011;BadgerysCreek;1.1;15.7;0;;;S;28;WSW;13;71;1035.1;1032.5
16.07.2011;BadgerysCreek;7.6;15.1;0.8;;;NNW;17;SW;6;100;1031.9;1027.7
17.07.2011;BadgerysCreek;8.1;16.8;0.2;;;N;20;SW;9;98;1025.3;1021.4
18.07.2011;BadgerysCreek;3;19;0;;;W;31;NE;2;100;1018.9;1014.8
19.07.2011;BadgerysCreek;0.7;14.2;0.4;;;;;;0;99;1014.8;1011.8
20.07.2011;BadgerysCreek;2.3;17.8;7.4;;;SSW;56;SW;24;77;1014.3;1014.6
21.07.2011;BadgerysCreek;10.4;12.7;1;;;SW;39;SW;17;86;1017.3;1015.7
22.07.2011;BadgerysCreek;10.1;13.6;28.4;;;SSW;37;SSW;20;86;1019.2;1019.2
23.07.2011;BadgerysCreek;7.7;15.9;7.4;;;SW;39;SW;19;72;1020.9;1019.6
24.07.2011;BadgerysCreek;3.7;14.3;0;;;WSW;19;WSW;7;85;1020.2;1017.9
25.07.2011;BadgerysCreek;3.7;18.5;0.2;;;SW;24;NW;2;89;1018;1014.7
26.07.2011;BadgerysCreek;0.6;18.2;0;;;WSW;37;;0;97;1020.2;1019.1
27.07.2011;BadgerysCreek;3.6;17;0;;;SW;28;SW;17;71;1027.2;1026.8
28.07.2011;BadgerysCreek;1.1;18.3;0.2;;;N;13;;0;100;1029.5;1025.5
29.07.2011;BadgerysCreek;0.5;19.3;0;;;N;11;;0;100;1027.2;1023.4
30.07.2011;BadgerysCreek;0.5;19.2;0.2;;;NNE;15;;0;100;1024.8;1020.4
31.07.2011;BadgerysCreek;0.4;19;0;;;WSW;11;NNE;2;100;1022.6;1019.5
01.08.2011;BadgerysCreek;3.7;21.9;0;;;NNE;19;SW;4;100;1022.8;1019
02.08.2011;BadgerysCreek;1.7;22.7;0;;;NE;13;;0;100;1023.6;1020.6
03.08.2011;BadgerysCreek;7.2;24.2;0;;;NNE;17;;0;100;1023.1;1021.2
05.08.2011;BadgerysCreek;4.2;24.3;;;;NNW;28;N;6;89;1025.7;1021.3
06.08.2011;BadgerysCreek;3.8;21.6;0;;;WSW;33;WSW;2;84;1021.4;1016.5
07.08.2011;BadgerysCreek;9;19.1;1;;;WNW;46;NE;6;100;1017.2;1012.3
08.08.2011;BadgerysCreek;2.7;17.4;5;;;W;30;WNW;2;100;1010.9;1007.8
09.08.2011;BadgerysCreek;2.5;16.4;0;;;WSW;28;SW;4;100;1008.4;1005.8
10.08.2011;BadgerysCreek;0.3;17.8;0;;;WSW;35;N;9;100;1007.5;1004.7
11.08.2011;BadgerysCreek;0.2;17.8;0;;;WSW;26;;0;100;1009;1008.2
12.08.2011;BadgerysCreek;5.8;17.7;2.4;;;SW;35;SW;17;86;1018.8;1018.4
13.08.2011;BadgerysCreek;1.5;18.3;0.2;;;ENE;19;SE;2;100;1024.6;1022
14.08.2011;BadgerysCreek;7.8;17.8;0;;;SSE;26;SSW;6;100;1026.2;1023.8
15.08.2011;BadgerysCreek;4.2;18.8;0.2;;;E;19;;0;100;1026.5;1022.4
16.08.2011;BadgerysCreek;6;18.9;0;;;ENE;20;NNE;2;100;1022;1018.3
17.08.2011;BadgerysCreek;5.9;13.2;0;;;N;17;W;2;100;1018.5;1013.9
18.08.2011;BadgerysCreek;8.2;17.5;12.8;;;WNW;41;NNE;7;100;1009.2;1009.1
19.08.2011;BadgerysCreek;2.9;15.5;0.6;;;SSW;50;WSW;15;100;1014.8;1017.4
20.08.2011;BadgerysCreek;9.9;19;20.4;;;ESE;37;S;11;72;1029.6;1028.9
21.08.2011;BadgerysCreek;8.4;17.7;1;;;SE;31;S;13;69;1035.6;1034.8
22.08.2011;BadgerysCreek;7.8;17.6;0.2;;;SE;30;WSW;11;85;1038.6;1036.8
23.08.2011;BadgerysCreek;9.1;17.6;0;;;E;13;SW;6;87;1036.5;1031.7
24.08.2011;BadgerysCreek;7.8;19.5;0.2;;;N;26;NNE;6;100;1030.7;1026.4
25.08.2011;BadgerysCreek;2.8;21.7;0;;;NNE;17;NNW;4;100;1026;1020.4
26.08.2011;BadgerysCreek;3.3;21.8;0.2;;;E;24;WSW;13;97;1026;1022.1
27.08.2011;BadgerysCreek;8;19.1;0.2;;;NNE;15;NNE;4;100;1022.1;1018
28.08.2011;BadgerysCreek;5.4;20.7;0;;;NNE;22;SW;7;100;1021.5;1016.5
29.08.2011;BadgerysCreek;5;22.5;0.2;;;SW;24;NE;6;78;1017.2;1015.3
30.08.2011;BadgerysCreek;8.9;18.5;0;;;ESE;26;WSW;9;83;1023.4;1020.5
31.08.2011;BadgerysCreek;7.4;21;0;;;ESE;26;SW;2;92;1024;1020.6
01.09.2011;BadgerysCreek;10.8;21.5;0;;;ESE;31;SSW;4;88;1024.5;1021.8
02.09.2011;BadgerysCreek;9.5;17.4;0;;;SW;28;SSW;17;62;1029.8;1028.5
03.09.2011;BadgerysCreek;4.6;20.2;0;;;N;31;N;4;95;1031.2;1026.4
04.09.2011;BadgerysCreek;4.2;23;0;;;NE;26;SW;2;100;1028.3;1023.2
05.09.2011;BadgerysCreek;9.3;24.2;0;;;ENE;22;S;2;100;1026.6;1022.4
06.09.2011;BadgerysCreek;6.3;26.1;0.6;;;W;56;WSW;2;95;1019.6;1014
07.09.2011;BadgerysCreek;9.4;20.7;1.8;;;ENE;30;WSW;6;56;1019.9;1016.6
08.09.2011;BadgerysCreek;8.6;18;0;;;E;22;SW;9;73;1021.4;1017.4
09.09.2011;BadgerysCreek;10.8;16.2;7.2;;;WSW;30;NNW;6;100;1009.7;1006
10.09.2011;BadgerysCreek;5.7;17;2;;;SW;61;SW;28;49;1011;1008.7
11.09.2011;BadgerysCreek;5.5;19.1;0.2;;;W;41;WSW;22;51;1013.1;1011.7
12.09.2011;BadgerysCreek;6.1;19.1;0;;;SSW;33;SW;19;48;1023.4;1022
13.09.2011;BadgerysCreek;1.2;23.4;0;;;NW;37;N;2;81;1026.1;1019.3
14.09.2011;BadgerysCreek;3.6;25.7;0;;;WSW;43;NNE;4;48;1022.4;1017.3
15.09.2011;BadgerysCreek;10;22.4;0;;;ENE;26;ESE;7;76;1022.5;1017.2
16.09.2011;BadgerysCreek;4.6;28.7;0;;;SW;54;NE;2;84;1018.5;1012
17.09.2011;BadgerysCreek;7.8;27.8;0;;;NE;20;W;2;51;1017.5;1012.3
18.09.2011;BadgerysCreek;6.1;29.9;0.2;;;ESE;41;NNE;2;100;1013.2;1015.5
19.09.2011;BadgerysCreek;13.4;26;0;;;N;35;NNE;20;71;1020.3;1012.5
20.09.2011;BadgerysCreek;8.8;26.6;0;;;W;69;NNW;24;38;1004.5;1007.5
21.09.2011;BadgerysCreek;5.6;24.6;0;;;SW;30;NNW;7;43;1020.4;1016.6
22.09.2011;BadgerysCreek;5.6;24.1;0;;;NNE;26;W;4;50;1024.2;1018.1
23.09.2011;BadgerysCreek;4.7;31;0;;;SW;50;NE;4;72;1016.5;1013.1
24.09.2011;BadgerysCreek;12.8;18.1;0.2;;;ENE;24;SW;4;88;1021.8;1017.6
25.09.2011;BadgerysCreek;11.2;16.1;22.2;;;S;37;SW;15;100;1019.5;1021.2
26.09.2011;BadgerysCreek;9.6;19.1;22.6;;;SE;30;S;13;68;1025.4;1021.8
27.09.2011;BadgerysCreek;6.4;20.9;0.2;;;N;35;NNE;4;76;1023;1017.5
28.09.2011;BadgerysCreek;7.5;16.2;0.2;;;NNE;31;N;2;90;1015.5;1010.2
29.09.2011;BadgerysCreek;14.2;20.6;10.8;;;W;65;NNE;13;100;997.4;996.4
30.09.2011;BadgerysCreek;10.1;19.6;0.2;;;W;59;W;26;50;1004.9;1003.5
01.10.2011;BadgerysCreek;5.1;18.6;0;;;SSW;30;NNW;2;65;1006.8;1004.9
02.10.2011;BadgerysCreek;9.5;16.3;4.6;;;S;48;SSW;17;100;1014.4;1016.8
03.10.2011;BadgerysCreek;7.7;19.1;10.8;;;SW;33;SW;13;75;1023.5;1020.9
04.10.2011;BadgerysCreek;6.9;18.3;0.2;;;SSW;30;SW;19;73;1024.9;1022.6
05.10.2011;BadgerysCreek;7.3;18.9;0;;;NNE;22;SW;7;83;1022.8;1017.8
06.10.2011;BadgerysCreek;10;19.2;0;;;NNE;22;WSW;6;84;1016.7;1013.5
07.10.2011;BadgerysCreek;12.3;21.9;1.6;;;N;20;WNW;2;100;1013.6;1009.8
08.10.2011;BadgerysCreek;14.7;21.3;5.4;;;SE;22;;0;100;1011.2;1009.4
09.10.2011;BadgerysCreek;9.8;22.6;3.8;;;WSW;44;NNW;7;100;1008.5;1005
10.10.2011;BadgerysCreek;6.7;23.3;0;;;WSW;30;W;2;100;1010;1005.8
11.10.2011;BadgerysCreek;8.9;22;0;;;WSW;33;SW;15;52;1011.5;1009.2
12.10.2011;BadgerysCreek;4.9;21.4;0;;;SE;33;SW;9;68;1017.7;1016
13.10.2011;BadgerysCreek;12.6;21.2;0;;;ENE;28;SSE;7;77;1023.3;1020.5
14.10.2011;BadgerysCreek;12.9;17.8;0;;;NE;19;WSW;4;95;1020.8;1017.3
15.10.2011;BadgerysCreek;14.4;25.9;0;;;E;24;WSW;7;100;1011.1;1006.7
16.10.2011;BadgerysCreek;13.2;26.5;0;;;WSW;37;WSW;9;49;1014.2;1013.8
17.10.2011;BadgerysCreek;5.5;20.6;0;;;ENE;30;SW;6;64;1031.5;1030.6
18.10.2011;BadgerysCreek;11.4;22;0;;;ENE;28;ESE;2;58;1035.2;1030.7
19.10.2011;BadgerysCreek;6.8;24.9;0;;;E;28;ESE;2;81;1031.7;1026.9
20.10.2011;BadgerysCreek;6.8;28.3;0;;;E;26;SSW;4;86;1028.2;1022.4
21.10.2011;BadgerysCreek;10.2;30.7;0;;;ENE;28;NW;2;67;1024.2;1020.6
22.10.2011;BadgerysCreek;10.5;29.8;0;;;E;24;N;6;83;1024.9;1020.5
23.10.2011;BadgerysCreek;12.9;29.9;0;;;ENE;24;W;2;78;1022.3;1016.8
24.10.2011;BadgerysCreek;12.9;33.5;0;;;WNW;48;N;9;73;1014.2;1007.4
25.10.2011;BadgerysCreek;17.7;19.3;0.8;;;S;33;ESE;6;100;1010.8;1014.4
26.10.2011;BadgerysCreek;11.5;16.9;12;;;SE;30;SW;11;92;1023.1;1022.8
27.10.2011;BadgerysCreek;10.9;18.3;1.4;;;ENE;22;SSW;7;84;1024.2;1022
28.10.2011;BadgerysCreek;12.5;24.4;0;;;NNE;28;NE;4;83;1019.8;1014.7
29.10.2011;BadgerysCreek;13.7;28.1;0;;;N;24;SW;4;92;1011.2;1008.4
30.10.2011;BadgerysCreek;15.4;27.5;1.8;;;WSW;46;SE;2;100;1012.4;1009.5
31.10.2011;BadgerysCreek;9.8;22.6;0.2;;;E;31;SSW;7;55;1020.9;1018.8
02.11.2011;BadgerysCreek;10.4;25.2;;;;ESE;35;ESE;2;85;1011.4;1008.4
03.11.2011;BadgerysCreek;13.4;18.3;4.4;;;SE;26;SSE;6;100;1013.2;1013.8
04.11.2011;BadgerysCreek;12.9;23.1;5.6;;;E;30;ESE;4;64;1019.1;1017.3
05.11.2011;BadgerysCreek;12.8;28.4;0.2;;;NNE;30;N;13;68;1019.4;1014
06.11.2011;BadgerysCreek;12.9;33.8;0;;;NW;30;NNE;2;79;1013.1;1008.6
08.11.2011;BadgerysCreek;17.4;34.6;;;;WNW;67;SW;4;100;1014.5;1007.9
09.11.2011;BadgerysCreek;17.1;32.9;9;;;NE;24;NNW;6;100;1015.1;1010.5
10.11.2011;BadgerysCreek;19.9;28.6;0;;;WSW;59;NW;6;78;1010.8;1011.7
11.11.2011;BadgerysCreek;14.4;25.8;0;;;E;41;N;7;73;1024.7;1021.1
12.11.2011;BadgerysCreek;15.7;29.1;0;;;E;35;;0;79;1019.2;1013.8
13.11.2011;BadgerysCreek;14.6;26.9;0;;;NE;33;SW;2;79;1018.4;1012.9
14.11.2011;BadgerysCreek;14.9;37.2;0;;;NW;63;NNE;2;100;1009.9;1004.9
15.11.2011;BadgerysCreek;14.2;29.7;0;;;ENE;33;NNE;6;63;1019.2;1015
16.11.2011;BadgerysCreek;12.8;24.4;0;;;SSE;43;SE;13;69;1016.8;1019.5
17.11.2011;BadgerysCreek;14.7;20.3;11;;;SE;13;;0;100;1020.3;1018.7
18.11.2011;BadgerysCreek;16;27.4;5.2;;;NNE;24;NNE;11;82;1018.7;1015.3
19.11.2011;BadgerysCreek;17.9;34.7;0;;;NNE;31;;0;91;1015.3;1009.5
20.11.2011;BadgerysCreek;18.4;34.8;0;;;W;57;ENE;7;73;1010;1008.5
21.11.2011;BadgerysCreek;11.4;24.7;0.8;;;NNE;28;W;2;76;1018.4;1014.4
22.11.2011;BadgerysCreek;17.1;19.9;4.2;;;SW;33;;0;100;1011.2;1009.5
23.11.2011;BadgerysCreek;13.6;16.3;31;;;SSE;30;SW;11;100;1016.5;1019.7
24.11.2011;BadgerysCreek;13.7;17.5;14;;;SE;28;SSW;9;84;1026.7;1026.3
25.11.2011;BadgerysCreek;13.4;19.6;7.8;;;ESE;26;SW;11;100;1022.4;1020
26.11.2011;BadgerysCreek;14.7;29.5;43.2;;;WNW;43;W;9;100;1007.7;1003.2
27.11.2011;BadgerysCreek;15.7;29.3;3.2;;;WSW;48;WSW;20;49;1007.1;1008.1
28.11.2011;BadgerysCreek;13.2;31.4;0;;;ENE;31;NNE;11;66;1017.2;1014.4
29.11.2011;BadgerysCreek;15.4;31.2;0;;;E;26;NW;2;82;1016.9;1012.8
30.11.2011;BadgerysCreek;19.8;30.4;0;;;WNW;48;NNE;4;90;1009.7;1009.2
01.12.2011;BadgerysCreek;13.4;21.4;2;;;S;39;S;19;59;1021.3;1020.2
02.12.2011;BadgerysCreek;11.6;20.3;0.2;;;SSW;35;S;19;56;1022.5;1020.5
03.12.2011;BadgerysCreek;9.3;24.6;0;;;ENE;26;N;4;57;1020.5;1015.7
04.12.2011;BadgerysCreek;10.3;22.2;0;;;S;37;S;11;70;1014.7;1014.9
05.12.2011;BadgerysCreek;8.7;19.9;6.4;;;SW;33;S;17;59;1021.5;1019.8
06.12.2011;BadgerysCreek;11.3;18.1;0.2;;;SE;24;SSW;7;75;1020.5;1017.7
07.12.2011;BadgerysCreek;9.1;21.6;0;;;ESE;22;SSW;6;65;1016.4;1013.5
08.12.2011;BadgerysCreek;14.6;20.9;15.8;;;NNE;28;NNW;2;99;1014.4;1013.4
09.12.2011;BadgerysCreek;13.5;24.1;11.2;;;E;28;SSE;4;74;1015.2;1012.6
10.12.2011;BadgerysCreek;15.2;24.9;0;;;ENE;24;SSE;2;85;1011.8;1007.5
11.12.2011;BadgerysCreek;14.5;28.1;0;;;WNW;39;SE;6;73;1004;1002.5
12.12.2011;BadgerysCreek;15.9;19.7;15.2;;;S;33;SW;7;100;1007.4;1006.3
13.12.2011;BadgerysCreek;15.7;22.9;3.4;;;SSW;28;SW;19;70;1008.4;1007.4
14.12.2011;BadgerysCreek;11.7;22.1;3;;;ESE;26;SSW;11;65;1016.1;1015.5
15.12.2011;BadgerysCreek;14.3;23.4;0;;;ESE;28;SE;6;64;1020.1;1017.2
16.12.2011;BadgerysCreek;10.7;20.5;0;;;SE;20;W;7;69;1021.7;1020.8
17.12.2011;BadgerysCreek;14.7;23.4;0;;;E;31;E;9;66;1023.3;1020.9
18.12.2011;BadgerysCreek;12.2;24.4;0;;;ENE;26;;0;84;1019.9;1015.4
19.12.2011;BadgerysCreek;16.2;24;1.8;;;ENE;28;;0;96;1010.9;1007.7
20.12.2011;BadgerysCreek;16.8;24.4;32.8;;;E;24;SSW;11;76;1013.6;1014.1
21.12.2011;BadgerysCreek;17;24.8;0;;;ESE;20;SW;2;81;1018.5;1016.2
22.12.2011;BadgerysCreek;16.4;22.1;0.6;;;NE;20;SW;11;98;1019;1016.2
23.12.2011;BadgerysCreek;17.3;26.6;5.8;;;ENE;26;SW;6;96;1015.3;1012.4
24.12.2011;BadgerysCreek;17.3;28.6;0.2;;;ENE;30;SW;7;89;1014.2;1011.7
25.12.2011;BadgerysCreek;16;29.4;0.2;;;E;31;SSE;2;89;1012.3;1008.6
26.12.2011;BadgerysCreek;17.1;28;0;;;W;30;WNW;6;78;1006.7;1003.8
27.12.2011;BadgerysCreek;18.6;23.8;0.8;;;S;31;S;15;70;1010.2;1010.2
28.12.2011;BadgerysCreek;16.3;25.7;0;;;S;35;S;22;55;1014.4;1011.5
29.12.2011;BadgerysCreek;14.1;25.2;0;;;SE;30;SSE;7;65;1015;1014.4
30.12.2011;BadgerysCreek;13.2;24.5;0;;;SE;28;S;7;70;1019.8;1018.9
31.12.2011;BadgerysCreek;12;24.9;0;;;ENE;28;S;4;78;1021.1;1018.1
01.01.2012;BadgerysCreek;11.7;30.3;0.2;;;E;30;;0;75;1017.9;1014.2
02.01.2012;BadgerysCreek;13.6;29.9;0;;;ENE;28;N;2;71;1018.5;1015.3
03.01.2012;BadgerysCreek;15.5;33;0;;;ESE;28;N;6;76;1018.2;1014
04.01.2012;BadgerysCreek;17.9;35;0;;;SSE;63;;0;73;1012.8;1010.1
05.01.2012;BadgerysCreek;18;27.4;0;;;NE;31;SSW;6;64;1018.4;1013.2
06.01.2012;BadgerysCreek;17.8;21.9;1.8;;;SSE;31;S;13;76;1015.7;1016.2
07.01.2012;BadgerysCreek;11.4;28.2;0;;;ENE;31;NNW;4;74;1015.7;1010.8
08.01.2012;BadgerysCreek;17;31.4;0;;;S;26;SSE;6;89;1008.9;1002.8
09.01.2012;BadgerysCreek;19.1;30.6;6.4;;;NW;33;SSW;20;58;1006.6;1005.2
10.01.2012;BadgerysCreek;14.6;29.5;0.2;;;SW;30;W;11;44;1010;1006.8
11.01.2012;BadgerysCreek;16.7;26.7;0;;;WSW;67;WNW;11;40;1003.9;1002.2
12.01.2012;BadgerysCreek;8.9;24.1;0;;;ENE;30;SSW;20;46;1016;1014.4
13.01.2012;BadgerysCreek;9.5;29.2;0;;;ENE;31;NNE;2;59;1017.2;1012.3
14.01.2012;BadgerysCreek;17;21.6;0.8;;;SSE;26;S;7;79;1017.6;1015.6
15.01.2012;BadgerysCreek;16.9;24.6;13;;;E;35;SSE;9;86;1019.5;1018.7
16.01.2012;BadgerysCreek;16.8;25.6;10.6;;;N;48;SW;2;89;1023.1;1021.7
17.01.2012;BadgerysCreek;15.7;27.7;2.2;;;ENE;35;N;7;80;1023.3;1020
18.01.2012;BadgerysCreek;17.3;30.8;0.2;;;ENE;26;NNW;2;70;1017.7;1013.7
19.01.2012;BadgerysCreek;17.8;28.2;0;;;E;31;SW;7;87;1017.5;1016.6
20.01.2012;BadgerysCreek;18.4;27.8;0;;;E;28;;0;66;1017.5;1014.2
21.01.2012;BadgerysCreek;19.3;25.4;0;;;SE;24;WSW;7;88;1015.8;1015.8
22.01.2012;BadgerysCreek;17.3;25.8;4.2;;;SSE;39;SW;11;78;1021.6;1021.4
23.01.2012;BadgerysCreek;15.7;25.5;1.4;;;E;35;SE;9;75;1022.9;1020.8
24.01.2012;BadgerysCreek;15.3;24;1;;;ENE;22;SW;6;79;1018.8;1016.3
25.01.2012;BadgerysCreek;18.9;24.2;6.8;;;ENE;28;;0;100;1014.5;1013.4
26.01.2012;BadgerysCreek;19.5;27.3;61.4;;;E;41;S;9;92;1014.3;1013.1
28.01.2012;BadgerysCreek;18;27.3;;;;E;26;ENE;11;75;1015.9;1012.6
29.01.2012;BadgerysCreek;17.2;28.5;0;;;ENE;30;SE;6;80;1011.4;1007.9
30.01.2012;BadgerysCreek;20.9;32.8;1.6;;;NNE;48;N;20;83;1001.3;997.6
31.01.2012;BadgerysCreek;21.4;29.5;0;;;ESE;37;SW;19;54;1005.4;1007.2
01.02.2012;BadgerysCreek;15.8;19;4;;;S;39;SSW;15;97;1015.5;1014.2
02.02.2012;BadgerysCreek;15.9;18.3;8.8;;;SSW;19;SW;6;100;1012.5;1011.3
03.02.2012;BadgerysCreek;15.6;20.3;20.4;;;SW;24;WSW;7;100;1007;1004.9
04.02.2012;BadgerysCreek;16.9;27.8;14.4;;;ENE;26;WSW;4;96;1005.4;1002.8
05.02.2012;BadgerysCreek;15.4;30.9;0;;;E;30;NNW;6;100;1004.2;999.3
06.02.2012;BadgerysCreek;17.3;27.6;0;;;SSE;31;SSE;9;83;1002.3;1002.8
07.02.2012;BadgerysCreek;17.4;21.1;0;;;SSE;20;SSW;7;90;1007.9;1007.4
08.02.2012;BadgerysCreek;17.7;23.1;0.6;;;E;24;SW;9;83;1011.6;1011.4
09.02.2012;BadgerysCreek;17.1;24.7;1;;;NNE;31;SSE;6;84;1013.9;1012.3
10.02.2012;BadgerysCreek;16.6;26.3;48.2;;;S;28;SSE;7;100;1012.1;1009.3
11.02.2012;BadgerysCreek;16.8;25.4;7;;;W;63;SW;9;91;1011.6;1010.8
12.02.2012;BadgerysCreek;13.2;27;6.6;;;WSW;41;SW;9;91;1015.5;1013.5
13.02.2012;BadgerysCreek;16.4;26.2;0.2;;;SE;30;ESE;6;76;1018;1016.2
14.02.2012;BadgerysCreek;16.2;26.3;5.2;;;E;31;SSE;9;84;1021.3;1019.7
15.02.2012;BadgerysCreek;15;27.1;0.2;;;E;24;WSW;7;89;1022.1;1019.2
16.02.2012;BadgerysCreek;14.2;28.6;0;;;NE;28;NNE;4;83;1020;1017.2
17.02.2012;BadgerysCreek;14.8;29.4;0;;;WSW;39;ESE;2;86;1017.5;1015.7
18.02.2012;BadgerysCreek;16.4;28.9;7.2;;;ESE;26;SSW;9;76;1017.3;1015.9
19.02.2012;BadgerysCreek;17.5;29.6;0;;;SSW;65;WNW;2;79;1017.8;1013.4
20.02.2012;BadgerysCreek;17.5;28.8;48.6;;;SE;31;S;13;92;1012.4;1010.2
21.02.2012;BadgerysCreek;17.5;26.6;14.6;;;S;39;WSW;11;86;1011;1010.4
22.02.2012;BadgerysCreek;14.7;26.6;0;;;SW;20;SW;9;79;1016.4;1015.2
23.02.2012;BadgerysCreek;14;30.1;0;;;N;20;;0;90;1019.9;1017.4
24.02.2012;BadgerysCreek;15.7;30.9;0;;;ENE;30;SSE;2;86;1022.9;1021.5
25.02.2012;BadgerysCreek;14.4;29.2;0;;;E;30;;0;100;1023.8;1020.6
26.02.2012;BadgerysCreek;19.2;26.7;0;;;N;17;N;2;85;1020.7;1018.2
27.02.2012;BadgerysCreek;20.4;32.1;0;;;NE;17;;0;82;1017.3;1014.3
28.02.2012;BadgerysCreek;21.7;30.3;0;;;WSW;31;N;6;84;1013.4;1011.2
29.02.2012;BadgerysCreek;19.7;20.9;6.2;;;S;22;SW;9;97;1014.3;1013
01.03.2012;BadgerysCreek;18.3;27.3;38.4;;;S;33;NNE;7;100;1007.5;1001.4
02.03.2012;BadgerysCreek;16.8;18.9;10;;;S;39;SW;11;95;1014;1015.9
03.03.2012;BadgerysCreek;15.8;20.4;18.2;;;ENE;28;WSW;6;96;1020.1;1018.2
04.03.2012;BadgerysCreek;16.8;28.2;1.8;;;NNE;24;NNE;13;86;1014.2;1009.6
05.03.2012;BadgerysCreek;17;27.1;7.8;;;SW;35;SW;13;67;1013.8;1013.5
06.03.2012;BadgerysCreek;16.9;24.3;0;;;SSE;31;SW;11;78;1019.5;1017.7
07.03.2012;BadgerysCreek;13.7;21.4;0.2;;;SSW;37;SW;13;69;1018.9;1016.2
08.03.2012;BadgerysCreek;14;21;67.8;;;WSW;52;WSW;24;89;1006.6;1006.4
09.03.2012;BadgerysCreek;11.7;27.2;5.4;;;SW;33;NW;6;88;1009;1008.3
10.03.2012;BadgerysCreek;12.9;27.1;0;;;ESE;35;;0;88;1013.8;1013.3
11.03.2012;BadgerysCreek;14.7;26.8;0;;;ENE;26;;0;74;1019.1;1015.9
12.03.2012;BadgerysCreek;15.9;25.4;0;;;E;28;SE;4;88;1020.3;1019.5
